timestamp,open,high,low,close,volume
2025-10-01 01:00:00+00:00,114254.23,114577.39,114144.01,114568.28,302.45788368
2025-10-01 02:00:00+00:00,114568.28,114573.44,114285.63,114286.0,299.39382749
2025-10-01 03:00:00+00:00,114285.65,114550.41,114102.6,114198.94,374.620674
2025-10-01 04:00:00+00:00,114198.95,114734.15,114163.03,114310.63,305.40175037
2025-10-01 05:00:00+00:00,114310.63,114763.53,114277.5,114596.91,350.21952852
2025-10-01 06:00:00+00:00,114594.02,114656.0,114248.63,114289.72,286.01156062
2025-10-01 07:00:00+00:00,114289.73,114657.0,114264.62,114566.13,213.25738236
2025-10-01 08:00:00+00:00,114560.71,116622.0,114509.16,116150.38,1062.92242874
2025-10-01 09:00:00+00:00,116150.39,116570.9,115976.66,116454.91,294.54059069
2025-10-01 10:00:00+00:00,116454.91,116600.0,116236.77,116316.02,230.63111702
2025-10-01 11:00:00+00:00,116317.67,116835.91,116308.01,116825.23,223.67446897
2025-10-01 12:00:00+00:00,116822.51,116945.0,116396.34,116447.62,303.61431869
2025-10-01 13:00:00+00:00,116450.02,116900.76,116443.12,116865.98,611.16783008
2025-10-01 14:00:00+00:00,116852.01,117500.0,116759.76,117384.29,984.1612584
2025-10-01 15:00:00+00:00,117384.29,117727.0,117173.77,117511.58,445.32295601
2025-10-01 16:00:00+00:00,117511.6,118280.0,117386.45,117618.03,958.74201166
2025-10-01 17:00:00+00:00,117618.03,117776.0,116773.01,116824.0,400.00118587
2025-10-01 18:00:00+00:00,116826.0,117411.35,116826.0,117292.01,342.41115258
2025-10-01 19:00:00+00:00,117292.01,117705.95,117267.81,117501.25,444.03250663
2025-10-01 20:00:00+00:00,117501.24,117612.51,117211.6,117605.16,239.16861134
2025-10-01 21:00:00+00:00,117605.15,117660.43,117389.51,117624.42,102.93118598
2025-10-01 22:00:00+00:00,117624.42,118160.0,117617.98,117816.04,307.03933219
2025-10-01 23:00:00+00:00,117816.02,118718.8,117749.1,118659.97,422.88189697
2025-10-02 00:00:00+00:00,118662.72,119498.09,118472.65,118500.0,619.09675095
2025-10-02 01:00:00+00:00,118499.99,118958.59,118421.81,118683.99,205.15290283
2025-10-02 02:00:00+00:00,118683.95,118845.36,118539.94,118807.96,190.01591309
2025-10-02 03:00:00+00:00,118810.02,119133.72,118750.02,118791.69,244.72950518
2025-10-02 04:00:00+00:00,118791.68,118994.24,118484.81,118715.83,190.91352824
2025-10-02 05:00:00+00:00,118718.1,118750.0,118336.01,118435.93,93.75028991
2025-10-02 06:00:00+00:00,118435.93,118766.96,118354.92,118729.8,156.5511525
2025-10-02 07:00:00+00:00,118732.0,118752.39,118493.79,118561.86,117.82974602
2025-10-02 08:00:00+00:00,118561.86,118755.95,118416.01,118749.56,75.01838388
2025-10-02 09:00:00+00:00,118749.56,118934.52,118627.64,118929.41,109.18257015
2025-10-02 10:00:00+00:00,118930.4,118999.0,118635.58,118686.78,120.66511151
2025-10-02 11:00:00+00:00,118684.4,118959.77,118597.27,118835.99,92.98358335
2025-10-02 12:00:00+00:00,118836.0,119493.31,118812.28,119479.99,254.45068684
2025-10-02 13:00:00+00:00,119479.98,119863.25,118990.4,119696.0,840.81724567
2025-10-02 14:00:00+00:00,119704.0,119890.98,118739.0,118899.17,368.4999326
2025-10-02 15:00:00+00:00,118899.17,119997.98,118581.0,119997.97,675.40990612
2025-10-02 16:00:00+00:00,119997.98,120400.0,119692.95,119823.26,740.75309425
2025-10-02 17:00:00+00:00,119823.25,120049.57,119435.97,119998.19,512.57956515
2025-10-02 18:00:00+00:00,119998.18,120778.41,119984.45,120604.03,855.46150192
2025-10-02 19:00:00+00:00,120602.08,121111.0,120535.51,120932.04,759.67836135
2025-10-02 20:00:00+00:00,120924.19,121016.9,120371.01,120733.21,698.76676542
2025-10-02 21:00:00+00:00,120737.12,120853.99,120214.8,120220.06,223.73671213
2025-10-02 22:00:00+00:00,120221.99,120505.67,120151.2,120342.9,277.52864229
2025-10-02 23:00:00+00:00,120342.89,120787.0,120332.0,120621.32,393.33067134
2025-10-03 00:00:00+00:00,120621.33,120655.68,120180.02,120239.05,296.11673962
2025-10-03 01:00:00+00:00,120239.05,120422.08,119922.02,119973.76,430.15145657
2025-10-03 02:00:00+00:00,119973.75,120397.7,119968.4,120258.59,294.08602065
2025-10-03 03:00:00+00:00,120258.59,120586.94,120258.58,120332.06,219.05184111
2025-10-03 04:00:00+00:00,120330.55,120428.5,120095.55,120149.12,148.95780904
2025-10-03 05:00:00+00:00,120149.11,120177.07,119850.0,120015.45,200.42274464
2025-10-03 06:00:00+00:00,120015.45,120171.7,119851.64,120004.0,247.06804714
2025-10-03 07:00:00+00:00,120004.0,120105.2,119700.0,119727.67,395.61374032
2025-10-03 08:00:00+00:00,119727.68,120193.31,119327.83,120138.01,481.20328675
2025-10-03 09:00:00+00:00,120138.01,120481.37,120088.26,120394.02,315.46301707
2025-10-03 10:00:00+00:00,120394.02,120623.75,120348.0,120520.3,196.43396135
2025-10-03 11:00:00+00:00,120519.31,120564.09,120212.85,120421.46,161.3740711
2025-10-03 12:00:00+00:00,120421.46,120500.0,120189.81,120462.03,369.40079807
2025-10-03 13:00:00+00:00,120462.03,120815.43,120213.92,120473.99,454.63681475
2025-10-03 14:00:00+00:00,120473.99,121100.0,119971.71,121028.0,720.49039528
2025-10-03 15:00:00+00:00,121026.23,122484.78,120742.7,122372.75,1076.08737746
2025-10-03 16:00:00+00:00,122377.74,123996.81,122377.74,122645.23,2101.20595401
2025-10-03 17:00:00+00:00,122645.22,123204.23,121666.0,122152.04,1114.41786773
2025-10-03 18:00:00+00:00,122155.77,122823.02,121530.0,122614.99,670.20295506
2025-10-03 19:00:00+00:00,122614.99,123073.9,122443.23,122778.0,1120.55964715
2025-10-03 20:00:00+00:00,122768.42,122830.99,122123.56,122546.2,347.56575448
2025-10-03 21:00:00+00:00,122546.2,122546.2,122090.09,122407.37,233.71860964
2025-10-03 22:00:00+00:00,122407.36,122758.22,122399.49,122556.37,155.93889244
2025-10-03 23:00:00+00:00,122556.37,122557.16,122253.74,122318.4,84.91953474
2025-10-04 00:00:00+00:00,122318.39,122389.02,122066.04,122207.98,132.51948348
2025-10-04 01:00:00+00:00,122204.94,122224.22,121767.59,121952.22,181.70929713
2025-10-04 02:00:00+00:00,121952.23,122145.0,121756.93,121954.35,203.91148829
2025-10-04 03:00:00+00:00,121951.28,122415.99,121909.25,122331.63,104.89132719
2025-10-04 04:00:00+00:00,122331.63,122623.79,122303.78,122585.01,98.70247048
2025-10-04 05:00:00+00:00,122592.95,122896.0,122485.1,122611.24,135.27733847
2025-10-04 06:00:00+00:00,122611.24,122699.98,122470.32,122516.19,130.26963279
2025-10-04 07:00:00+00:00,122516.19,122530.65,122329.4,122390.37,51.99879123
2025-10-04 08:00:00+00:00,122390.37,122611.3,122263.81,122342.03,71.61671234
2025-10-04 09:00:00+00:00,122342.04,122534.0,122254.03,122286.5,41.40415579
2025-10-04 10:00:00+00:00,122286.5,122407.47,122173.24,122187.01,64.81765215
2025-10-04 11:00:00+00:00,122189.82,122294.45,122026.85,122042.17,77.78896543
2025-10-04 12:00:00+00:00,122042.18,122188.87,122016.58,122079.65,88.78084207
2025-10-04 13:00:00+00:00,122079.65,122577.9,122074.06,122467.05,106.458834
2025-10-04 14:00:00+00:00,122467.04,122537.99,122061.29,122068.02,80.17683853
2025-10-04 15:00:00+00:00,122068.01,122207.48,121773.25,121866.79,167.76320114
2025-10-04 16:00:00+00:00,121869.82,122036.0,121640.91,121792.01,315.15893858
2025-10-04 17:00:00+00:00,121823.81,121994.14,121714.52,121826.12,90.80218812
2025-10-04 18:00:00+00:00,121826.12,121908.77,121572.64,121658.46,130.74614111
2025-10-04 19:00:00+00:00,121658.45,122040.12,121649.79,122040.11,117.68719117
2025-10-04 20:00:00+00:00,122040.12,122160.0,121944.08,121944.08,74.92861471
2025-10-04 21:00:00+00:00,121943.96,122410.16,121890.98,122252.13,109.55353831
2025-10-04 22:00:00+00:00,122252.13,122427.42,122189.78,122359.67,59.68358278
2025-10-04 23:00:00+00:00,122359.67,122475.0,122255.08,122458.56,68.64095998
2025-10-05 00:00:00+00:00,122458.55,122488.63,122205.0,122214.03,58.06266274
2025-10-05 01:00:00+00:00,122214.02,122476.79,122195.28,122434.0,73.11203424
2025-10-05 02:00:00+00:00,122433.99,124400.0,122393.64,124072.03,706.61966524
2025-10-05 03:00:00+00:00,124074.18,124217.44,123384.8,123811.24,311.31514605
2025-10-05 04:00:00+00:00,123811.25,125750.0,123776.02,125206.48,1106.22546916
2025-10-05 05:00:00+00:00,125212.01,125462.7,124895.18,125136.87,362.33726751
2025-10-05 06:00:00+00:00,125136.86,125236.79,124807.87,125001.17,173.65031669
2025-10-05 07:00:00+00:00,125001.17,125167.26,124599.68,124736.13,215.43835953
2025-10-05 08:00:00+00:00,124737.61,124850.0,124565.77,124613.93,151.64383928
2025-10-05 09:00:00+00:00,124613.94,124690.21,122794.99,123038.28,515.0950395
2025-10-05 10:00:00+00:00,123038.28,123153.69,122504.03,123048.01,270.57010867
2025-10-05 11:00:00+00:00,123048.0,123561.8,122858.04,123474.75,151.05976476
2025-10-05 12:00:00+00:00,123474.75,123474.75,122957.34,123118.94,112.32015106
2025-10-05 13:00:00+00:00,123118.95,123394.49,123088.75,123193.39,89.64367281
2025-10-05 14:00:00+00:00,123193.4,123373.98,122792.26,123073.09,112.05503832
2025-10-05 15:00:00+00:00,123071.36,123071.36,122694.0,122835.87,99.31561703
2025-10-05 16:00:00+00:00,122835.87,123382.34,122340.03,123291.79,286.47247759
2025-10-05 17:00:00+00:00,123291.79,123508.01,122933.99,123098.91,165.80580466
2025-10-05 18:00:00+00:00,123098.91,123250.1,122895.0,123041.99,147.48654605
2025-10-05 19:00:00+00:00,123041.99,123068.16,122535.47,122625.04,124.45482668
2025-10-05 20:00:00+00:00,122625.04,123093.23,122502.12,122739.14,102.7777
2025-10-05 21:00:00+00:00,122739.13,122819.04,122516.14,122766.78,97.50112635
2025-10-05 22:00:00+00:00,122766.79,123334.5,122766.79,123274.03,176.8597748
2025-10-05 23:00:00+00:00,123274.02,123608.33,123238.63,123520.79,210.94772285
2025-10-06 00:00:00+00:00,123520.8,124432.61,123115.77,123388.64,377.31093433
2025-10-06 01:00:00+00:00,123386.4,124290.94,123231.15,124067.32,251.69967627
2025-10-06 02:00:00+00:00,124065.07,124289.8,123523.18,124168.0,225.80124733
2025-10-06 03:00:00+00:00,124167.99,124178.86,123789.01,123892.22,117.07549162
2025-10-06 04:00:00+00:00,123886.85,124041.12,123611.34,123622.02,108.68422698
2025-10-06 05:00:00+00:00,123622.03,123779.82,123333.34,123600.53,150.92041906
2025-10-06 06:00:00+00:00,123600.52,124200.0,123600.52,123975.01,159.77115455
2025-10-06 07:00:00+00:00,123975.01,124066.96,123325.01,123429.52,148.68711175
2025-10-06 08:00:00+00:00,123429.52,123920.51,123429.51,123887.55,115.39918286
2025-10-06 09:00:00+00:00,123888.79,124112.1,123822.41,124009.46,116.54789955
2025-10-06 10:00:00+00:00,124009.45,124199.59,123950.4,124012.91,114.14373509
2025-10-06 11:00:00+00:00,124012.9,124581.09,123779.82,124264.7,198.30580984
2025-10-06 12:00:00+00:00,124264.7,124740.35,124230.0,124600.24,337.98614206
2025-10-06 13:00:00+00:00,124600.24,125133.0,124435.98,125086.03,843.98881455
2025-10-06 14:00:00+00:00,125086.02,125399.0,124406.35,124597.88,703.45104923
2025-10-06 15:00:00+00:00,124593.35,125480.0,124555.01,125060.76,496.33561107
2025-10-06 16:00:00+00:00,125060.76,125599.0,124859.0,125536.0,452.38599036
2025-10-06 17:00:00+00:00,125534.64,125930.0,125187.11,125355.76,750.15143867
2025-10-06 18:00:00+00:00,125355.75,126296.0,125102.41,126099.22,855.00536515
2025-10-06 19:00:00+00:00,126099.21,126223.37,125319.85,125474.93,1050.91321125
2025-10-06 20:00:00+00:00,125474.93,125605.99,125074.21,125266.33,346.53568231
2025-10-06 21:00:00+00:00,125266.32,125333.01,124576.15,125161.23,505.72591042
2025-10-06 22:00:00+00:00,125161.24,125351.83,124816.92,125101.59,417.87928921
2025-10-06 23:00:00+00:00,125098.58,125162.57,124700.0,124720.09,290.60325169
2025-10-07 00:00:00+00:00,124723.57,124999.99,124642.11,124953.38,265.83418488
2025-10-07 01:00:00+00:00,124953.38,125150.0,124506.07,124768.34,208.22459232
2025-10-07 02:00:00+00:00,124768.34,124779.96,124228.11,124328.0,280.31775828
2025-10-07 03:00:00+00:00,124327.99,124643.61,124173.16,124387.25,198.93973417
2025-10-07 04:00:00+00:00,124387.25,124724.16,124155.76,124557.1,234.67085679
2025-10-07 05:00:00+00:00,124557.09,124707.75,124305.78,124465.14,165.09385022
2025-10-07 06:00:00+00:00,124465.13,124524.8,123858.85,123952.39,189.97275724
2025-10-07 07:00:00+00:00,123957.67,124114.77,123639.0,123750.87,140.55599254
2025-10-07 08:00:00+00:00,123751.33,124080.38,123395.0,123942.13,314.82222305
2025-10-07 09:00:00+00:00,123942.13,124331.47,123929.79,124187.38,167.39065711
2025-10-07 10:00:00+00:00,124187.38,124499.26,124098.0,124376.69,128.68593633
2025-10-07 11:00:00+00:00,124380.84,124617.87,124268.67,124555.52,289.21131547
2025-10-07 12:00:00+00:00,124552.12,125226.34,124427.82,125003.76,221.87479497
2025-10-07 13:00:00+00:00,125017.99,125164.26,123456.24,123986.59,564.45044384
2025-10-07 14:00:00+00:00,123986.59,124099.6,122670.27,122829.0,722.37136096
2025-10-07 15:00:00+00:00,122829.96,122965.6,121261.84,121914.66,1253.51570792
2025-10-07 16:00:00+00:00,121911.44,122156.3,120889.64,121757.3,856.33470309
2025-10-07 17:00:00+00:00,121757.28,121903.44,121142.74,121186.91,475.37347903
2025-10-07 18:00:00+00:00,121186.1,121366.0,120636.0,120933.0,690.01715179
2025-10-07 19:00:00+00:00,120932.0,122080.69,120902.01,121695.48,559.47392924
2025-10-07 20:00:00+00:00,121701.1,122271.12,121701.1,122017.02,225.55490864
2025-10-07 21:00:00+00:00,122017.06,122363.06,121830.36,122068.64,180.15743143
2025-10-07 22:00:00+00:00,122073.63,122236.1,121852.85,122078.27,173.04219731
2025-10-07 23:00:00+00:00,122078.27,122094.49,121335.8,121393.95,193.95468721
2025-10-08 00:00:00+00:00,121393.96,122156.58,121333.33,121979.43,250.3488087
2025-10-08 01:00:00+00:00,121977.17,122106.28,121651.6,122015.49,178.55124302
2025-10-08 02:00:00+00:00,122015.5,122297.99,121876.5,122087.75,250.6231901
2025-10-08 03:00:00+00:00,122087.76,122087.76,121262.74,121430.13,294.70699182
2025-10-08 04:00:00+00:00,121430.13,121959.29,121119.66,121939.52,244.43607333
2025-10-08 05:00:00+00:00,121939.52,121939.52,121193.98,121397.62,479.18891622
2025-10-08 06:00:00+00:00,121397.62,121880.69,121090.06,121824.86,142.01585524
2025-10-08 07:00:00+00:00,121824.86,121913.14,121356.3,121633.51,119.73502075
2025-10-08 08:00:00+00:00,121633.52,122899.0,121546.0,122421.98,338.96185718
2025-10-08 09:00:00+00:00,122421.97,122684.59,122416.16,122570.73,143.98074789
2025-10-08 10:00:00+00:00,122572.2,123136.86,122529.97,122983.16,123.31314858
2025-10-08 11:00:00+00:00,122994.16,123256.49,122765.39,122910.51,118.72837057
2025-10-08 12:00:00+00:00,122910.5,123101.52,122571.6,122672.95,142.96733735
2025-10-08 13:00:00+00:00,122672.95,122825.71,121681.92,122639.97,399.38180729
2025-10-08 14:00:00+00:00,122636.0,123390.0,122135.53,122360.01,390.2670779
2025-10-08 15:00:00+00:00,122350.21,122662.99,121992.0,122225.01,374.33254293
2025-10-08 16:00:00+00:00,122225.01,123172.94,122146.58,123097.9,354.86330393
2025-10-08 17:00:00+00:00,123097.9,124218.0,122992.01,124089.59,674.70395517
2025-10-08 18:00:00+00:00,124089.6,124254.31,123456.0,123465.84,494.4116738
2025-10-08 19:00:00+00:00,123465.84,123786.9,123173.28,123467.99,513.53289814
2025-10-08 20:00:00+00:00,123468.17,123754.0,122851.0,122892.3,286.81878261
2025-10-08 21:00:00+00:00,122886.24,123387.89,122842.3,123314.0,161.22352424
2025-10-08 22:00:00+00:00,123314.02,123456.0,123222.67,123239.52,118.02547422
2025-10-08 23:00:00+00:00,123234.82,123574.3,123080.0,123343.25,132.82988355
2025-10-09 00:00:00+00:00,123343.24,123388.56,122876.0,122876.01,78.12425881
2025-10-09 01:00:00+00:00,122876.01,122900.82,122356.33,122576.53,139.2102333
2025-10-09 02:00:00+00:00,122576.53,122576.53,121500.0,121649.77,333.06752151
2025-10-09 03:00:00+00:00,121649.76,122161.1,121624.01,122069.36,134.93492108
2025-10-09 04:00:00+00:00,122069.38,122300.0,121920.24,122170.81,193.58426063
2025-10-09 05:00:00+00:00,122170.81,122241.6,121856.62,122141.07,119.33019203
2025-10-09 06:00:00+00:00,122141.06,122211.1,121902.99,121978.38,84.32230895
2025-10-09 07:00:00+00:00,121978.37,122097.98,121750.01,121952.03,120.56067412
2025-10-09 08:00:00+00:00,121952.03,122008.58,121175.76,121286.02,307.35819717
2025-10-09 09:00:00+00:00,121285.46,121881.97,121285.46,121841.49,116.31743141
2025-10-09 10:00:00+00:00,121844.57,122379.99,121675.98,122209.56,110.00039279
2025-10-09 11:00:00+00:00,122209.98,122907.69,122209.98,122783.3,178.62954303
2025-10-09 12:00:00+00:00,122783.29,123822.08,122751.35,123606.0,559.02381134
2025-10-09 13:00:00+00:00,123606.0,123702.93,122335.67,122451.42,322.55186026
2025-10-09 14:00:00+00:00,122451.42,122654.35,120830.48,121378.05,895.37296185
2025-10-09 15:00:00+00:00,121378.03,121779.16,120728.19,121213.41,408.12431054
2025-10-09 16:00:00+00:00,121206.0,121532.51,119780.0,119905.93,837.25713143
2025-10-09 17:00:00+00:00,119902.0,121100.0,119713.65,121026.01,645.44703643
2025-10-09 18:00:00+00:00,121026.22,121180.39,120439.7,120714.99,419.2577944
2025-10-09 19:00:00+00:00,120715.1,121206.97,120715.1,121040.0,346.03053563
2025-10-09 20:00:00+00:00,121046.97,121268.19,120918.42,121172.06,197.87536218
2025-10-09 21:00:00+00:00,121172.06,121580.0,121119.12,121539.28,160.40326192
2025-10-09 22:00:00+00:00,121539.28,121833.98,121464.32,121754.14,116.90861144
2025-10-09 23:00:00+00:00,121754.13,121809.0,121420.8,121714.51,156.4594906
2025-10-10 00:00:00+00:00,121714.51,121934.36,121643.85,121814.96,127.06044648
2025-10-10 01:00:00+00:00,121814.96,121948.77,121542.23,121688.94,87.64893853
2025-10-10 02:00:00+00:00,121688.93,121712.16,120963.86,121124.35,318.349898
2025-10-10 03:00:00+00:00,121124.36,121632.95,120971.41,121078.09,146.2588919
2025-10-10 04:00:00+00:00,121078.1,121453.44,121068.0,121285.29,140.87105021
2025-10-10 05:00:00+00:00,121283.99,121646.16,121028.01,121627.88,87.4511779
2025-10-10 06:00:00+00:00,121627.87,121798.75,121296.01,121406.56,122.06221504
2025-10-10 07:00:00+00:00,121407.99,121445.07,120884.52,120991.04,308.32228586
2025-10-10 08:00:00+00:00,120992.63,121710.89,120963.85,121665.22,153.41841795
2025-10-10 09:00:00+00:00,121665.25,121830.29,121315.75,121360.09,258.2545819
2025-10-10 10:00:00+00:00,121360.08,121592.63,121264.43,121543.26,142.8188857
2025-10-10 11:00:00+00:00,121543.26,121707.5,121462.92,121600.0,126.92240107
2025-10-10 12:00:00+00:00,121600.01,121741.42,121467.73,121646.11,161.64149381
2025-10-10 13:00:00+00:00,121646.12,122600.0,121412.25,121718.65,820.18853308
2025-10-10 14:00:00+00:00,121715.62,122122.0,120510.0,120524.03,613.87107752
2025-10-10 15:00:00+00:00,120522.54,120666.67,118490.75,119064.09,1752.79895412
